Location,Year,Month,Rainfall
Norfolk Island,2012,3,63.0
Norfolk Island,2012,4,105.0
Norfolk Island,2012,5,151.6
Norfolk Island,2012,6,190.4
Norfolk Island,2012,7,143.8
Norfolk Island,2012,8,99.0
Norfolk Island,2012,9,67.0
Norfolk Island,2012,10,95.4
Norfolk Island,2012,11,94.4
Norfolk Island,2013,1,14.0
Norfolk Island,2013,3,45.800000000000004
Norfolk Island,2013,4,121.8
Norfolk Island,2013,5,106.0
Norfolk Island,2013,6,148.4
Norfolk Island,2013,7,145.4
Norfolk Island,2013,8,118.0
Norfolk Island,2013,9,66.6
Norfolk Island,2013,10,34.6
Norfolk Island,2013,11,107.4
Norfolk Island,2013,12,55.6
Norfolk Island,2014,1,47.2
Norfolk Island,2014,2,166.2
Norfolk Island,2014,3,25.2
Norfolk Island,2014,4,41.199999999999996
Norfolk Island,2014,5,63.400000000000006
Norfolk Island,2014,6,109.0
Norfolk Island,2014,7,103.8
Norfolk Island,2014,8,142.0
Norfolk Island,2014,9,39.6
Norfolk Island,2014,10,60.8
Norfolk Island,2014,11,41.400000000000006
Norfolk Island,2014,12,261.6
Norfolk Island,2015,1,199.6
Norfolk Island,2015,2,43.8
Norfolk Island,2015,3,71.60000000000001
Norfolk Island,2015,4,63.4
Norfolk Island,2015,5,42.400000000000006
Norfolk Island,2015,6,39.4
Norfolk Island,2015,7,105.2
Norfolk Island,2015,8,75.6
Norfolk Island,2015,9,95.2
Norfolk Island,2015,10,35.2
Norfolk Island,2015,11,55.4
Norfolk Island,2015,12,111.4
Norfolk Island,2016,1,137.0
Norfolk Island,2016,2,265.8
Norfolk Island,2016,3,258.0
Norfolk Island,2016,4,82.2
Norfolk Island,2016,5,120.3
Norfolk Island,2016,6,117.60000000000001
Norfolk Island,2016,7,67.0
Norfolk Island,2016,8,109.0
Norfolk Island,2016,9,73.2
Norfolk Island,2016,10,40.0
Norfolk Island,2016,11,137.0
Norfolk Island,2016,12,11.4
Norfolk Island,2017,1,28.6
Norfolk Island,2017,2,38.4
Norfolk Island,2017,3,66.8
Norfolk Island,2017,4,56.8
Norfolk Island,2017,5,54.4
Norfolk Island,2017,6,121.39999999999999
Nuriootpa,2009,1,1.0
Nuriootpa,2009,2,2.2
Nuriootpa,2009,3,17.4
Nuriootpa,2009,4,60.4
Nuriootpa,2009,5,26.599999999999998
Nuriootpa,2009,6,63.0
Nuriootpa,2009,7,89.6
Nuriootpa,2009,8,47.800000000000004
Nuriootpa,2009,9,69.0
Nuriootpa,2009,10,37.4
Nuriootpa,2009,11,39.199999999999996
Nuriootpa,2009,12,21.0
Nuriootpa,2010,1,9.2
Nuriootpa,2010,2,3.2
Nuriootpa,2010,3,20.2
Nuriootpa,2010,4,60.199999999999996
Nuriootpa,2010,5,44.2
Nuriootpa,2010,6,40.0
Nuriootpa,2010,7,39.199999999999996
Nuriootpa,2010,8,75.2
Nuriootpa,2010,9,95.8
Nuriootpa,2010,10,33.2
Nuriootpa,2010,11,28.400000000000002
Nuriootpa,2010,12,134.5
Nuriootpa,2011,1,4.0
Nuriootpa,2011,2,92.10000000000001
Nuriootpa,2011,3,115.2
Nuriootpa,2011,5,71.39999999999999
Nuriootpa,2011,6,43.4
Nuriootpa,2011,7,50.0
Nuriootpa,2011,8,71.6
Nuriootpa,2011,9,40.2
Nuriootpa,2011,10,46.2
Nuriootpa,2011,11,45.9
Nuriootpa,2011,12,47.2
Nuriootpa,2012,1,15.200000000000001
Nuriootpa,2012,2,16.0
Nuriootpa,2012,3,46.6
Nuriootpa,2012,4,13.8
Nuriootpa,2012,5,28.5
Nuriootpa,2012,6,54.8
Nuriootpa,2012,7,39.6
Nuriootpa,2012,8,41.0
Nuriootpa,2012,9,38.4
Nuriootpa,2012,10,16.2
Nuriootpa,2012,11,5.6000000000000005
Nuriootpa,2013,1,5.2
Nuriootpa,2013,3,12.5
Nuriootpa,2013,4,41.0
Nuriootpa,2013,5,54.8
Nuriootpa,2013,6,62.8
Nuriootpa,2013,7,72.60000000000001
Nuriootpa,2013,8,69.6
Nuriootpa,2013,9,58.7
Nuriootpa,2013,10,24.5
Nuriootpa,2013,11,4.0
Nuriootpa,2013,12,32.5
Nuriootpa,2014,1,9.3
Nuriootpa,2014,2,110.8
Nuriootpa,2014,3,16.6
Nuriootpa,2014,4,57.0
Nuriootpa,2014,5,35.4
Nuriootpa,2014,6,96.4
Nuriootpa,2014,7,85.9
Nuriootpa,2014,8,16.2
Nuriootpa,2014,9,14.200000000000001
Nuriootpa,2014,10,5.4
Nuriootpa,2014,11,32.8
Nuriootpa,2014,12,11.4
Nuriootpa,2015,1,30.8
Nuriootpa,2015,2,0.2
Nuriootpa,2015,3,8.0
Nuriootpa,2015,4,56.4
Nuriootpa,2015,5,35.6
Nuriootpa,2015,6,16.0
Nuriootpa,2015,7,55.1
Nuriootpa,2015,8,66.10000000000001
Nuriootpa,2015,9,34.0
Nuriootpa,2015,10,8.1
Nuriootpa,2015,11,30.7
Nuriootpa,2015,12,6.7
Nuriootpa,2016,1,30.0
Nuriootpa,2016,2,12.3
Nuriootpa,2016,3,45.599999999999994
Nuriootpa,2016,4,14.5
Nuriootpa,2016,5,88.2
Nuriootpa,2016,6,94.2
Nuriootpa,2016,7,86.60000000000001
Nuriootpa,2016,8,63.7
Nuriootpa,2016,9,181.1
Nuriootpa,2016,10,46.9
Nuriootpa,2016,11,23.5
Nuriootpa,2016,12,51.4
Nuriootpa,2017,1,39.1
Nuriootpa,2017,2,39.0
Nuriootpa,2017,3,10.2
Nuriootpa,2017,4,44.0
Nuriootpa,2017,5,19.8
Nuriootpa,2017,6,7.0
Penrith,2008,12,70.0
Penrith,2009,1,19.2
Penrith,2009,2,136.2
Penrith,2009,3,46.0
Penrith,2009,4,89.8
Penrith,2009,5,83.4
Penrith,2009,6,28.8
Penrith,2009,7,15.4
Penrith,2009,8,8.0
Penrith,2009,9,13.8
Penrith,2009,10,52.0
Penrith,2009,11,13.600000000000001
Penrith,2009,12,31.400000000000002
Penrith,2010,1,43.6
Penrith,2010,2,274.8
Penrith,2010,3,30.0
Penrith,2010,4,15.399999999999999
Penrith,2010,5,50.0
Penrith,2010,6,51.400000000000006
Penrith,2010,7,56.8
Penrith,2010,8,23.0
Penrith,2010,9,26.4
Penrith,2010,10,61.0
Penrith,2010,11,142.8
Penrith,2010,12,39.8
Penrith,2011,1,27.6
Penrith,2011,2,21.8
Penrith,2011,3,121.19999999999999
Penrith,2011,5,40.8
Penrith,2011,6,45.800000000000004
Penrith,2011,7,27.199999999999996
Penrith,2011,8,28.4
Penrith,2011,9,68.4
Penrith,2011,10,46.4
Penrith,2011,11,153.8
Penrith,2011,12,88.2
Penrith,2012,1,138.0
Penrith,2012,2,266.2
Penrith,2012,3,149.2
Penrith,2012,4,93.60000000000001
Penrith,2012,5,15.4
Penrith,2012,6,65.4
Penrith,2012,7,19.2
Penrith,2012,8,5.0
Penrith,2012,9,24.400000000000002
Penrith,2012,10,34.0
Penrith,2012,11,67.0
Penrith,2013,1,149.2
Penrith,2013,3,67.39999999999999
Penrith,2013,4,60.199999999999996
Penrith,2013,5,27.2
Penrith,2013,6,100.8
Penrith,2013,7,4.4
Penrith,2013,8,0.4
Penrith,2013,9,19.0
Penrith,2013,10,6.6000000000000005
Penrith,2013,11,141.4
Penrith,2013,12,36.6
Penrith,2014,1,27.400000000000002
Penrith,2014,2,68.2
Penrith,2014,3,100.6
Penrith,2014,4,54.4
Penrith,2014,5,4.0
Penrith,2014,6,35.4
Penrith,2014,7,12.0
Penrith,2014,8,103.0
Penrith,2014,9,18.8
Penrith,2014,10,65.6
Penrith,2014,11,40.0
Penrith,2014,12,164.20000000000002
Penrith,2015,1,140.4
Penrith,2015,2,47.199999999999996
Penrith,2015,3,46.4
Penrith,2015,4,258.8
Penrith,2015,5,47.6
Penrith,2015,6,67.4
Penrith,2015,7,33.4
Penrith,2015,8,40.0
Penrith,2015,9,15.8
Penrith,2015,10,31.599999999999998
Penrith,2015,11,141.2
Penrith,2015,12,109.2
Penrith,2016,1,307.8
Penrith,2016,2,1.8
Penrith,2016,3,16.8
Penrith,2016,4,12.2
Penrith,2016,5,7.799999999999999
Penrith,2016,6,209.39999999999998
Penrith,2016,7,48.2
Penrith,2016,8,48.8
Penrith,2016,9,50.0
Penrith,2016,10,12.4
Penrith,2016,11,16.6
Penrith,2016,12,65.2
Penrith,2017,1,28.2
Penrith,2017,2,69.8
Penrith,2017,3,230.2
Penrith,2017,4,29.400000000000002
Penrith,2017,5,10.2
Penrith,2017,6,27.4
Perth,2008,7,179.4
Perth,2008,8,27.8
Perth,2008,9,75.8
Perth,2008,10,38.4
Perth,2008,11,57.8
Perth,2008,12,11.6
Perth,2009,1,0.2
Perth,2009,2,8.2
Perth,2009,3,6.8
Perth,2009,4,5.0
Perth,2009,5,46.0
Perth,2009,6,156.2
Perth,2009,7,149.6
Perth,2009,8,111.0
Perth,2009,9,80.2
Perth,2009,10,6.8
Perth,2009,11,38.2
Perth,2009,12,0.0
Perth,2010,1,0.0
Perth,2010,2,0.2
Perth,2010,3,40.400000000000006
Perth,2010,4,25.0
Perth,2010,5,88.6
Perth,2010,6,51.4
Perth,2010,7,142.0
Perth,2010,8,63.0
Perth,2010,9,43.6
Perth,2010,10,20.6
Perth,2010,11,11.6
Perth,2010,12,17.4
Perth,2011,1,30.2
Perth,2011,2,0.4
Perth,2011,3,0.0
Perth,2011,5,85.0
Perth,2011,6,171.4
Perth,2011,7,161.0
Perth,2011,8,115.2
Perth,2011,9,109.2
Perth,2011,10,64.2
Perth,2011,11,29.0
Perth,2011,12,75.8
Perth,2012,1,18.8
Perth,2012,2,23.599999999999998
Perth,2012,3,0.2
Perth,2012,4,69.2
Perth,2012,5,49.0
Perth,2012,6,140.8
Perth,2012,7,34.6
Perth,2012,8,87.2
Perth,2012,9,90.8
Perth,2012,10,15.600000000000001
Perth,2012,11,58.2
Perth,2013,1,7.2
Perth,2013,3,69.6
Perth,2013,4,21.0
Perth,2013,5,138.2
Perth,2013,6,44.0
Perth,2013,7,140.0
Perth,2013,8,167.4
Perth,2013,9,144.2
Perth,2013,10,38.0
Perth,2013,11,10.2
Perth,2013,12,1.8
Perth,2014,1,0.2
Perth,2014,2,0.0
Perth,2014,3,7.4
Perth,2014,4,24.599999999999998
Perth,2014,5,152.6
Perth,2014,6,93.60000000000001
Perth,2014,7,151.20000000000002
Perth,2014,8,107.0
Perth,2014,9,77.0
Perth,2014,10,37.0
Perth,2014,11,23.8
Perth,2014,12,0.0
Perth,2015,1,18.6
Perth,2015,2,23.400000000000002
Perth,2015,3,15.599999999999998
Perth,2015,4,54.0
Perth,2015,5,83.8
Perth,2015,6,100.4
Perth,2015,7,102.39999999999999
Perth,2015,8,113.0
Perth,2015,9,52.0
Perth,2015,10,20.6
Perth,2015,11,20.4
Perth,2015,12,13.6
Perth,2016,1,15.2
Perth,2016,2,0.6000000000000001
Perth,2016,3,16.799999999999997
Perth,2016,4,68.2
Perth,2016,5,112.0
Perth,2016,6,109.4
Perth,2016,7,139.6
Perth,2016,8,123.2
Perth,2016,9,68.8
Perth,2016,10,37.4
Perth,2016,11,14.4
Perth,2016,12,10.2
Perth,2017,1,45.400000000000006
Perth,2017,2,137.20000000000002
Perth,2017,3,23.6
Perth,2017,4,0.0
Perth,2017,5,70.8
Perth,2017,6,88.0
Perth Airport,2009,1,12.6
Perth Airport,2009,2,5.3999999999999995
Perth Airport,2009,3,6.0
Perth Airport,2009,4,6.8
Perth Airport,2009,5,49.6
Perth Airport,2009,6,131.4
Perth Airport,2009,7,145.4
Perth Airport,2009,8,129.0
Perth Airport,2009,9,93.2
Perth Airport,2009,10,4.0
Perth Airport,2009,11,32.4
Perth Airport,2009,12,0.0
Perth Airport,2010,1,0.0
Perth Airport,2010,2,0.0
Perth Airport,2010,3,43.2
Perth Airport,2010,4,23.2
Perth Airport,2010,5,88.60000000000001
Perth Airport,2010,6,47.2
Perth Airport,2010,7,86.39999999999999
Perth Airport,2010,8,60.0
Perth Airport,2010,9,27.799999999999997
Perth Airport,2010,10,25.2
Perth Airport,2010,11,7.6
Perth Airport,2010,12,16.0
Perth Airport,2011,1,43.2
Perth Airport,2011,2,0.4
Perth Airport,2011,3,0.0
Perth Airport,2011,5,58.6
Perth Airport,2011,6,143.2
Perth Airport,2011,7,164.6
Perth Airport,2011,8,127.8
Perth Airport,2011,9,102.4
Perth Airport,2011,10,63.39999999999999
Perth Airport,2011,11,38.6
Perth Airport,2011,12,67.4
Perth Airport,2012,1,27.4
Perth Airport,2012,2,19.0
Perth Airport,2012,3,0.0
Perth Airport,2012,4,53.2
Perth Airport,2012,5,39.8
Perth Airport,2012,6,134.4
Perth Airport,2012,7,30.599999999999998
Perth Airport,2012,8,111.39999999999999
Perth Airport,2012,9,103.8
Perth Airport,2012,10,13.799999999999999
Perth Airport,2012,11,85.0
Perth Airport,2013,1,8.2
Perth Airport,2013,3,60.199999999999996
Perth Airport,2013,4,7.8
Perth Airport,2013,5,112.2
Perth Airport,2013,6,23.0
Perth Airport,2013,7,119.19999999999999
Perth Airport,2013,8,160.6
Perth Airport,2013,9,172.4
Perth Airport,2013,10,32.4
Perth Airport,2013,11,6.2
Perth Airport,2013,12,0.8
Perth Airport,2014,1,0.4
Perth Airport,2014,2,0.0
Perth Airport,2014,3,4.4
Perth Airport,2014,4,18.6
Perth Airport,2014,5,125.2
Perth Airport,2014,6,92.2
Perth Airport,2014,7,139.20000000000002
Perth Airport,2014,8,109.60000000000001
Perth Airport,2014,9,70.2
Perth Airport,2014,10,34.2
Perth Airport,2014,11,26.599999999999998
Perth Airport,2014,12,0.2
Perth Airport,2015,1,0.4
Perth Airport,2015,2,28.4
Perth Airport,2015,3,22.0
Perth Airport,2015,4,56.0
Perth Airport,2015,5,68.8
Perth Airport,2015,6,100.19999999999999
Perth Airport,2015,7,98.8
Perth Airport,2015,8,102.80000000000001
Perth Airport,2015,9,46.8
Perth Airport,2015,10,19.2
Perth Airport,2015,11,17.400000000000002
Perth Airport,2015,12,17.400000000000002
Perth Airport,2016,1,23.4
Perth Airport,2016,2,0.8
Perth Airport,2016,3,21.4
Perth Airport,2016,4,61.6
Perth Airport,2016,5,106.0
Perth Airport,2016,6,86.4
Perth Airport,2016,7,129.4
Perth Airport,2016,8,131.6
Perth Airport,2016,9,61.8
Perth Airport,2016,10,37.8
Perth Airport,2016,11,5.6
Perth Airport,2016,12,8.6
Perth Airport,2017,1,39.8
Perth Airport,2017,2,89.8
Perth Airport,2017,3,19.8
Perth Airport,2017,4,0.0
Perth Airport,2017,5,53.6
Perth Airport,2017,6,52.4
Portland,2009,1,11.0
Portland,2009,2,2.6
Portland,2009,3,55.6
Portland,2009,4,85.2
Portland,2009,5,51.8
Portland,2009,6,101.6
Portland,2009,7,153.2
Portland,2009,8,129.8
Portland,2009,9,100.8
Portland,2009,10,48.0
Portland,2009,11,70.2
Portland,2009,12,42.800000000000004
Portland,2010,1,16.4
Portland,2010,2,44.8
Portland,2010,3,32.2
Portland,2010,4,71.6
Portland,2010,5,79.6
Portland,2010,6,121.0
Portland,2010,7,107.39999999999999
Portland,2010,8,174.0
Portland,2010,9,116.8
Portland,2010,10,57.6
Portland,2010,11,45.2
Portland,2010,12,125.0
Portland,2011,1,149.6
Portland,2011,2,57.2
Portland,2011,3,47.0
Portland,2011,5,91.6
Portland,2011,6,104.2
Portland,2011,7,114.0
Portland,2011,8,105.0
Portland,2011,9,63.8
Portland,2011,10,77.2
Portland,2011,11,48.2
Portland,2011,12,21.8
Portland,2012,1,37.199999999999996
Portland,2012,2,18.4
Portland,2012,3,71.6
Portland,2012,4,40.0
Portland,2012,5,105.2
Portland,2012,6,172.4
Portland,2012,7,107.4
Portland,2012,8,104.4
Portland,2012,9,73.2
Portland,2012,10,37.2
Portland,2012,11,30.6
Portland,2013,1,16.0
Portland,2013,3,51.8
Portland,2013,4,46.4
Portland,2013,5,108.8
Portland,2013,6,113.4
Portland,2013,7,219.0
Portland,2013,8,255.0
Portland,2013,9,80.0
Portland,2013,10,123.4
Portland,2013,11,77.0
Portland,2013,12,42.2
Portland,2014,1,24.2
Portland,2014,2,17.2
Portland,2014,3,61.0
Portland,2014,4,93.6
Portland,2014,5,92.6
Portland,2014,6,199.20000000000002
Portland,2014,7,91.0
Portland,2014,8,49.0
Portland,2014,9,37.2
Portland,2014,10,31.799999999999997
Portland,2014,11,27.8
Portland,2014,12,41.199999999999996
Portland,2015,1,55.8
Portland,2015,2,5.0
Portland,2015,3,66.4
Portland,2015,4,61.2
Portland,2015,5,118.8
Portland,2015,6,69.0
Portland,2015,7,107.2
Portland,2015,8,68.0
Portland,2015,9,59.4
Portland,2015,10,7.0
Portland,2015,11,29.2
Portland,2015,12,27.8
Portland,2016,1,27.4
Portland,2016,2,81.4
Portland,2016,3,29.799999999999997
Portland,2016,4,41.6
Portland,2016,5,144.4
Portland,2016,6,120.0
Portland,2016,7,168.2
Portland,2016,8,109.2
Portland,2016,9,161.2
Portland,2016,10,114.8
Portland,2016,11,67.4
Portland,2016,12,51.6
Portland,2017,1,49.599999999999994
Portland,2017,2,39.0
Portland,2017,3,60.6
Portland,2017,4,103.6
Portland,2017,5,80.0
Portland,2017,6,36.2
RAAF Base Pearce,2009,1,0.0
RAAF Base Pearce,2009,2,1.0
RAAF Base Pearce,2009,3,2.2
RAAF Base Pearce,2009,4,17.2
RAAF Base Pearce,2009,5,41.0
RAAF Base Pearce,2009,6,120.6
RAAF Base Pearce,2009,7,149.5
RAAF Base Pearce,2009,8,93.8
RAAF Base Pearce,2009,9,85.2
RAAF Base Pearce,2009,10,8.0
RAAF Base Pearce,2009,11,37.4
RAAF Base Pearce,2009,12,0.0
RAAF Base Pearce,2010,1,0.0
RAAF Base Pearce,2010,2,0.2
RAAF Base Pearce,2010,3,15.0
RAAF Base Pearce,2010,4,13.0
RAAF Base Pearce,2010,5,57.6
RAAF Base Pearce,2010,6,28.8
RAAF Base Pearce,2010,7,109.2
RAAF Base Pearce,2010,8,52.8
RAAF Base Pearce,2010,9,34.2
RAAF Base Pearce,2010,10,9.4
RAAF Base Pearce,2010,11,10.4
RAAF Base Pearce,2010,12,15.6
RAAF Base Pearce,2011,1,11.0
RAAF Base Pearce,2011,2,1.6
RAAF Base Pearce,2011,3,0.2
RAAF Base Pearce,2011,5,38.6
RAAF Base Pearce,2011,6,111.0
RAAF Base Pearce,2011,7,120.4
RAAF Base Pearce,2011,8,103.0
RAAF Base Pearce,2011,9,67.4
RAAF Base Pearce,2011,10,57.2
RAAF Base Pearce,2011,11,28.8
RAAF Base Pearce,2011,12,64.4
RAAF Base Pearce,2012,1,2.4
RAAF Base Pearce,2012,2,24.6
RAAF Base Pearce,2012,3,0.8
RAAF Base Pearce,2012,4,48.0
RAAF Base Pearce,2012,5,33.6
RAAF Base Pearce,2012,6,82.6
RAAF Base Pearce,2012,7,23.2
RAAF Base Pearce,2012,8,81.8
RAAF Base Pearce,2012,9,71.6
RAAF Base Pearce,2012,10,8.8
RAAF Base Pearce,2012,11,47.0
RAAF Base Pearce,2013,1,7.0
RAAF Base Pearce,2013,3,60.8
RAAF Base Pearce,2013,4,15.8
RAAF Base Pearce,2013,5,90.3
RAAF Base Pearce,2013,6,10.5
RAAF Base Pearce,2013,7,113.5
RAAF Base Pearce,2013,8,139.6
RAAF Base Pearce,2013,9,155.3
RAAF Base Pearce,2013,10,26.2
RAAF Base Pearce,2013,11,7.699999999999999
RAAF Base Pearce,2013,12,0.6000000000000001
RAAF Base Pearce,2014,1,0.2
RAAF Base Pearce,2014,2,0.0
RAAF Base Pearce,2014,3,6.2
RAAF Base Pearce,2014,4,23.2
RAAF Base Pearce,2014,5,123.89999999999999
RAAF Base Pearce,2014,6,87.4
RAAF Base Pearce,2014,7,104.6
RAAF Base Pearce,2014,8,86.7
RAAF Base Pearce,2014,9,55.6
RAAF Base Pearce,2014,10,25.599999999999998
RAAF Base Pearce,2014,11,20.400000000000002
RAAF Base Pearce,2014,12,0.0
RAAF Base Pearce,2015,1,1.2
RAAF Base Pearce,2015,2,32.6
RAAF Base Pearce,2015,3,26.8
RAAF Base Pearce,2015,4,54.599999999999994
RAAF Base Pearce,2015,5,58.4
RAAF Base Pearce,2015,6,64.6
RAAF Base Pearce,2015,7,97.8
RAAF Base Pearce,2015,8,93.4
RAAF Base Pearce,2015,9,32.8
RAAF Base Pearce,2015,10,13.4
RAAF Base Pearce,2015,11,9.6
RAAF Base Pearce,2015,12,15.399999999999999
RAAF Base Pearce,2016,1,20.200000000000003
RAAF Base Pearce,2016,2,1.0
RAAF Base Pearce,2016,3,101.8
RAAF Base Pearce,2016,4,68.2
RAAF Base Pearce,2016,5,90.2
RAAF Base Pearce,2016,6,94.2
RAAF Base Pearce,2016,7,119.2
RAAF Base Pearce,2016,8,134.2
RAAF Base Pearce,2016,9,50.199999999999996
RAAF Base Pearce,2016,10,44.6
RAAF Base Pearce,2016,11,7.4
RAAF Base Pearce,2016,12,13.8
RAAF Base Pearce,2017,1,54.6
RAAF Base Pearce,2017,2,98.60000000000001
RAAF Base Pearce,2017,3,39.8
RAAF Base Pearce,2017,4,0.0
RAAF Base Pearce,2017,5,41.2
RAAF Base Pearce,2017,6,39.0
Richmond,2009,1,18.2
Richmond,2009,2,156.0
Richmond,2009,3,70.2
Richmond,2009,4,102.0
Richmond,2009,5,81.6
Richmond,2009,6,29.6
Richmond,2009,7,16.6
Richmond,2009,8,6.8
Richmond,2009,9,4.2
Richmond,2009,10,23.8
Richmond,2009,11,13.799999999999999
Richmond,2009,12,55.400000000000006
Richmond,2010,1,22.4
Richmond,2010,2,212.8
Richmond,2010,3,60.4
Richmond,2010,4,16.2
Richmond,2010,5,37.4
Richmond,2010,6,51.2
Richmond,2010,7,41.2
Richmond,2010,8,16.4
Richmond,2010,9,25.0
Richmond,2010,10,61.0
Richmond,2010,11,114.8
Richmond,2010,12,54.2
Richmond,2011,1,53.199999999999996
Richmond,2011,2,29.6
Richmond,2011,3,113.8
Richmond,2011,5,50.2
Richmond,2011,6,52.0
Richmond,2011,7,28.8
Richmond,2011,8,28.800000000000004
Richmond,2011,9,87.4
Richmond,2011,10,36.800000000000004
Richmond,2011,11,133.4
Richmond,2011,12,67.2
Richmond,2012,1,152.4
Richmond,2012,2,159.6
Richmond,2012,3,136.20000000000002
Richmond,2012,4,131.2
Richmond,2012,5,13.6
Richmond,2012,6,72.39999999999999
Richmond,2012,7,15.8
Richmond,2012,8,4.8
Richmond,2012,9,32.6
Richmond,2012,10,20.2
Richmond,2012,11,37.2
Richmond,2013,1,155.0
Richmond,2013,3,81.2
Richmond,2013,4,49.0
Richmond,2013,5,29.6
Richmond,2013,6,66.6
Richmond,2013,7,1.8
Richmond,2013,8,7.4
Richmond,2013,9,24.0
Richmond,2013,10,7.800000000000001
Richmond,2013,11,68.4
Richmond,2013,12,28.999999999999996
Richmond,2014,1,21.6
Richmond,2014,2,69.0
Richmond,2014,3,105.8
Richmond,2014,4,41.4
Richmond,2014,5,3.4
Richmond,2014,6,19.0
Richmond,2014,7,4.0
Richmond,2014,8,107.8
Richmond,2014,9,19.4
Richmond,2014,10,46.2
Richmond,2014,11,16.6
Richmond,2014,12,229.4
Richmond,2015,1,139.0
Richmond,2015,2,99.2
Richmond,2015,3,25.4
Richmond,2015,4,353.0
Richmond,2015,5,63.2
Richmond,2015,6,63.2
Richmond,2015,7,24.2
Richmond,2015,8,19.200000000000003
Richmond,2015,9,17.6
Richmond,2015,10,19.0
Richmond,2015,11,116.0
Richmond,2015,12,78.8
Richmond,2016,1,266.4
Richmond,2016,2,14.200000000000001
Richmond,2016,3,12.8
Richmond,2016,4,8.6
Richmond,2016,5,4.2
Richmond,2016,6,189.2
Richmond,2016,7,57.2
Richmond,2016,8,61.6
Richmond,2016,9,55.4
Richmond,2016,10,13.6
Richmond,2016,11,40.6
Richmond,2016,12,78.39999999999999
Richmond,2017,1,21.8
Richmond,2017,2,72.0
Richmond,2017,3,286.8
Richmond,2017,4,24.200000000000003
Richmond,2017,5,15.4
Richmond,2017,6,118.6
Sale,2009,1,3.2
Sale,2009,2,26.8
Sale,2009,3,19.0
Sale,2009,4,39.0
Sale,2009,5,23.8
Sale,2009,6,15.799999999999999
Sale,2009,7,25.6
Sale,2009,8,40.2
Sale,2009,9,63.800000000000004
Sale,2009,10,43.8
Sale,2009,11,39.400000000000006
Sale,2009,12,37.0
Sale,2010,1,32.2
Sale,2010,2,70.0
Sale,2010,3,47.2
Sale,2010,4,24.799999999999997
Sale,2010,5,42.0
Sale,2010,6,32.2
Sale,2010,7,10.399999999999999
Sale,2010,8,38.2
Sale,2010,9,15.6
Sale,2010,10,60.4
Sale,2010,11,63.99999999999999
Sale,2010,12,83.0
Sale,2011,1,39.4
Sale,2011,2,96.80000000000001
Sale,2011,3,68.0
Sale,2011,5,33.4
Sale,2011,6,23.0
Sale,2011,7,70.2
Sale,2011,8,47.8
Sale,2011,9,52.2
Sale,2011,10,60.4
Sale,2011,11,134.8
Sale,2011,12,51.199999999999996
Sale,2012,1,45.4
Sale,2012,2,83.0
Sale,2012,3,73.8
Sale,2012,4,21.8
Sale,2012,5,81.4
Sale,2012,6,90.60000000000001
Sale,2012,7,11.8
Sale,2012,8,42.599999999999994
Sale,2012,9,41.4
Sale,2012,10,33.2
Sale,2012,11,57.6
Sale,2013,1,4.4
Sale,2013,3,38.6
Sale,2013,4,52.5
Sale,2013,5,12.6
Sale,2013,6,169.4
Sale,2013,7,23.2
Sale,2013,8,38.0
Sale,2013,9,60.0
Sale,2013,10,49.6
Sale,2013,11,37.0
Sale,2013,12,32.0
Sale,2014,1,22.0
Sale,2014,2,14.2
Sale,2014,3,44.4
Sale,2014,4,62.0
Sale,2014,5,27.599999999999998
Sale,2014,6,52.2
Sale,2014,7,24.2
Sale,2014,8,41.6
Sale,2014,9,49.8
Sale,2014,10,57.4
Sale,2014,11,65.60000000000001
Sale,2014,12,124.39999999999999
Sale,2015,1,38.2
Sale,2015,2,57.8
Sale,2015,3,24.4
Sale,2015,4,100.8
Sale,2015,5,24.2
Sale,2015,6,30.8
Sale,2015,7,26.2
Sale,2015,8,90.0
Sale,2015,9,13.6
Sale,2015,10,21.0
Sale,2015,11,44.2
Sale,2015,12,46.6
Sale,2016,1,104.8
Sale,2016,2,6.2
Sale,2016,3,60.6
Sale,2016,4,26.0
Sale,2016,5,37.8
Sale,2016,6,73.0
Sale,2016,7,102.4
Sale,2016,8,26.2
Sale,2016,9,36.0
Sale,2016,10,63.4
Sale,2016,11,53.4
Sale,2016,12,23.6
Sale,2017,1,11.6
Sale,2017,2,29.4
Sale,2017,3,22.6
Sale,2017,4,51.0
Sale,2017,5,15.0
Sale,2017,6,9.8
Salmon Gums,2009,1,113.2
Salmon Gums,2009,2,1.8
Salmon Gums,2009,3,0.4
Salmon Gums,2009,4,0.4
Salmon Gums,2009,5,1.6
Salmon Gums,2009,6,50.800000000000004
Salmon Gums,2009,7,33.6
Salmon Gums,2009,8,24.8
Salmon Gums,2009,9,51.4
Salmon Gums,2009,10,2.6
Salmon Gums,2009,11,34.2
Salmon Gums,2009,12,5.4
Salmon Gums,2010,1,12.799999999999999
Salmon Gums,2010,2,31.0
Salmon Gums,2010,3,22.8
Salmon Gums,2010,4,1.0
Salmon Gums,2010,5,45.2
Salmon Gums,2010,6,0.0
Salmon Gums,2010,7,16.8
Salmon Gums,2010,8,26.0
Salmon Gums,2010,9,17.4
Salmon Gums,2010,10,14.0
Salmon Gums,2010,11,7.2
Salmon Gums,2010,12,11.4
Salmon Gums,2011,1,38.0
Salmon Gums,2011,2,8.8
Salmon Gums,2011,3,22.0
Salmon Gums,2011,5,30.8
